machine_code,cycle_start_time,channel_code,min_stress,max_stress,life,damage
RTIO_MJ_15H225,1/05/2025 16:50:00,SG06,5.218667,65.233333,23.770177,2.64E-06
RTIO_MJ_15H225,1/05/2025 16:50:00,SG07,16.892,47.792,11.372242,1.26E-06
RTIO_MJ_15H225,1/05/2025 16:50:00,SG08,6.729333,51.774667,11.718514,1.30E-06
RTIO_MJ_15H225,1/05/2025 16:50:00,SG09,18.952,53.010667,25.960706,2.88E-06
RTIO_MJ_15H225,1/05/2025 16:50:00,SG10,9.888,62.349333,30.66194,3.41E-06
RTIO_MJ_15H225,1/05/2025 16:50:00,SG11,21.424,56.032,12.619487,4.21E-06
RTIO_MJ_15H225,1/05/2025 16:50:00,SG12,4.532,60.014667,13.822509,4.61E-06
RTIO_MJ_15H225,1/05/2025 16:55:00,SG01,30.213333,40.101333,21.199826,7.07E-06
RTIO_MJ_15H225,1/05/2025 16:55:00,SG02,41.474667,71.825333,20.353022,6.78E-06
RTIO_MJ_15H225,1/05/2025 16:55:00,SG03,24.445333,46.693333,16.06207,1.78E-06
RTIO_MJ_15H225,1/05/2025 16:55:00,SG04,14.969333,74.297333,22.433913,2.49E-06
RTIO_MJ_15H225,1/05/2025 16:55:00,SG05,3.296,49.852,9.72771,1.08E-06
RTIO_MJ_15H225,1/05/2025 16:55:00,SG06,13.596,59.465333,13.78946,1.53E-06
RTIO_MJ_15H225,1/05/2025 16:55:00,SG07,3.708,38.316,4.751673,5.28E-07
RTIO_MJ_15H225,1/05/2025 16:55:00,SG08,12.085333,47.242667,6.902043,7.67E-07
RTIO_MJ_15H225,1/05/2025 16:55:00,SG09,50.538667,37.492,15.458372,1.72E-06
RTIO_MJ_15H225,1/05/2025 16:55:00,SG10,85.970667,48.478667,43.979444,4.89E-06
RTIO_MJ_15H225,1/05/2025 16:55:00,SG11,26.642667,49.714667,11.598958,3.87E-06
RTIO_MJ_15H225,1/05/2025 16:55:00,SG12,19.913333,56.718667,10.635084,3.55E-06
RTIO_MJ_15H225,1/05/2025 17:00:00,SG01,42.436,52.186667,23.026306,7.68E-06
RTIO_MJ_15H225,1/05/2025 17:00:00,SG02,41.474667,67.293333,17.710622,5.90E-06
RTIO_MJ_15H225,1/05/2025 17:00:00,SG03,18.402667,49.028,13.40521,1.49E-06
RTIO_MJ_15H225,1/05/2025 17:00:00,SG04,-7.141333,74.297333,15.471427,1.72E-06
RTIO_MJ_15H225,1/05/2025 17:00:00,SG05,0.686667,49.852,8.570468,9.52E-07
RTIO_MJ_15H225,1/05/2025 17:00:00,SG06,10.849333,57.268,13.506018,1.50E-06
RTIO_MJ_15H225,1/05/2025 17:00:00,SG07,2.609333,35.294667,4.196901,4.66E-07
RTIO_MJ_15H225,1/05/2025 17:00:00,SG08,12.497333,46.556,7.381563,8.20E-07
RTIO_MJ_15H225,1/05/2025 17:00:00,SG09,7.278667,55.62,10.624524,1.18E-06
RTIO_MJ_15H225,1/05/2025 17:00:00,SG10,1.922667,64.272,10.862374,1.21E-06
RTIO_MJ_15H225,1/05/2025 17:00:00,SG11,25.132,65.508,12.919278,4.31E-06
RTIO_MJ_15H225,1/05/2025 17:00:00,SG12,15.381333,73.198667,11.614403,3.87E-06
RTIO_MJ_15H225,1/05/2025 17:05:00,SG01,33.234667,45.457333,6.432463,2.14E-06
RTIO_MJ_15H225,1/05/2025 17:05:00,SG02,10.849333,52.461333,4.591893,1.53E-06
RTIO_MJ_15H225,1/05/2025 17:05:00,SG03,13.184,49.44,7.948103,8.83E-07
RTIO_MJ_15H225,1/05/2025 17:05:00,SG04,-9.064,60.014667,5.94691,6.61E-07
RTIO_MJ_15H225,1/05/2025 17:05:00,SG05,-0.686667,50.538667,3.407241,3.79E-07
RTIO_MJ_15H225,1/05/2025 17:05:00,SG06,-3.708,46.281333,3.10448,3.45E-07
RTIO_MJ_15H225,1/05/2025 17:05:00,SG07,2.884,39.414667,1.858118,2.06E-07
RTIO_MJ_15H225,1/05/2025 17:05:00,SG08,-1.098667,35.569333,1.505712,1.67E-07
RTIO_MJ_15H225,1/05/2025 17:05:00,SG09,1.510667,50.676,3.875438,4.31E-07
RTIO_MJ_15H225,1/05/2025 17:05:00,SG10,-7.690667,60.152,4.053034,4.50E-07
RTIO_MJ_15H225,1/05/2025 17:05:00,SG11,7.004,51.5,3.788107,1.26E-06
RTIO_MJ_15H225,1/05/2025 17:05:00,SG12,5.630667,59.328,4.242011,1.41E-06
RTIO_MJ_15H225,1/05/2025 17:10:00,SG01,38.178667,48.066667,21.884423,7.29E-06
RTIO_MJ_15H225,1/05/2025 17:10:00,SG02,13.596,71.413333,19.107295,6.37E-06
RTIO_MJ_15H225,1/05/2025 17:10:00,SG03,9.338667,54.384,23.091773,2.57E-06
RTIO_MJ_15H225,1/05/2025 17:10:00,SG04,-8.652,74.709333,26.539896,2.95E-06
RTIO_MJ_15H225,1/05/2025 17:10:00,SG05,-0.686667,52.049333,10.779319,1.20E-06
RTIO_MJ_15H225,1/05/2025 17:10:00,SG06,-8.24,64.409333,13.500864,1.50E-06
RTIO_MJ_15H225,1/05/2025 17:10:00,SG07,-0.686667,39.14,4.912932,5.46E-07
RTIO_MJ_15H225,1/05/2025 17:10:00,SG08,-5.630667,51.088,6.51097,7.23E-07
RTIO_MJ_15H225,1/05/2025 17:10:00,SG09,0.412,60.152,15.655706,1.74E-06
RTIO_MJ_15H225,1/05/2025 17:10:00,SG10,-7.278667,70.314667,18.856152,2.10E-06
RTIO_MJ_15H225,1/05/2025 17:10:00,SG11,21.698667,56.032,13.625684,4.54E-06
RTIO_MJ_15H225,1/05/2025 17:10:00,SG12,11.673333,61.250667,13.056653,4.35E-06
RTIO_MJ_15H225,1/05/2025 17:15:00,SG01,-2.609333,14.008,0.007003,2.33E-09
RTIO_MJ_15H225,1/05/2025 17:15:00,SG02,-18.128,31.724,0,0
RTIO_MJ_15H225,1/05/2025 17:15:00,SG03,-10.437333,17.716,0,0
RTIO_MJ_15H225,1/05/2025 17:15:00,SG04,-29.389333,36.530667,0,0
RTIO_MJ_15H225,1/05/2025 17:15:00,SG05,-19.913333,30.488,0,0
RTIO_MJ_15H225,1/05/2025 17:15:00,SG06,-24.033333,36.530667,0,0
RTIO_MJ_15H225,1/05/2025 17:15:00,SG07,-13.458667,21.012,0,0
RTIO_MJ_15H225,1/05/2025 17:15:00,SG08,-18.54,27.604,0,0
RTIO_MJ_15H225,1/05/2025 17:15:00,SG09,-9.201333,32.685333,0,0
RTIO_MJ_15H225,1/05/2025 17:15:00,SG10,-18.952,42.710667,0,0
RTIO_MJ_15H225,1/05/2025 17:15:00,SG11,-16.48,30.9,0,0
RTIO_MJ_15H225,1/05/2025 17:15:00,SG12,-22.797333,40.101333,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG01,-4.12,6.042667,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG02,-16.892,18.402667,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG03,-8.24,10.437333,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG04,-27.878667,29.801333,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG05,-16.205333,19.913333,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG06,-20.325333,24.033333,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG07,-11.261333,13.870667,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG08,-16.205333,18.54,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG09,-1.373333,9.201333,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG10,-11.124,18.952,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG11,-12.36,16.892,0,0
RTIO_MJ_15H225,1/05/2025 17:20:00,SG12,-18.677333,22.797333,0,0
RTIO_MJ_15H225,1/05/2025 17:25:00,SG01,27.604,39.689333,14.756971,4.92E-06
RTIO_MJ_15H225,1/05/2025 17:25:00,SG02,22.248,73.610667,15.238572,5.08E-06
RTIO_MJ_15H225,1/05/2025 17:25:00,SG03,7.553333,53.148,16.820548,1.87E-06
RTIO_MJ_15H225,1/05/2025 17:25:00,SG04,-7.141333,74.297333,22.744961,2.53E-06
RTIO_MJ_15H225,1/05/2025 17:25:00,SG05,-4.12,53.148,8.203887,9.12E-07
RTIO_MJ_15H225,1/05/2025 17:25:00,SG06,-5.218667,67.842667,13.339708,1.48E-06
RTIO_MJ_15H225,1/05/2025 17:25:00,SG07,0.686667,39.414667,3.773035,4.19E-07
RTIO_MJ_15H225,1/05/2025 17:25:00,SG08,-3.296,53.697333,6.095677,6.77E-07
RTIO_MJ_15H225,1/05/2025 17:25:00,SG09,1.922667,54.109333,12.581968,1.40E-06
RTIO_MJ_15H225,1/05/2025 17:25:00,SG10,-6.18,64.958667,14.794695,1.64E-06
RTIO_MJ_15H225,1/05/2025 17:25:00,SG11,19.501333,48.478667,8.191878,2.73E-06
RTIO_MJ_15H225,1/05/2025 17:25:00,SG12,17.990667,64.272,10.09675,3.37E-06
RTIO_MJ_15H225,1/05/2025 17:30:00,SG01,18.54,56.718667,3.3038,1.10E-06
RTIO_MJ_15H225,1/05/2025 17:30:00,SG02,-1.098667,60.014667,1.791402,5.97E-07
RTIO_MJ_15H225,1/05/2025 17:30:00,SG03,5.630667,47.929333,4.211665,4.68E-07
RTIO_MJ_15H225,1/05/2025 17:30:00,SG04,-16.205333,70.589333,4.090234,4.54E-07
RTIO_MJ_15H225,1/05/2025 17:30:00,SG05,-8.24,58.916,2.73728,3.04E-07
RTIO_MJ_15H225,1/05/2025 17:30:00,SG06,-10.437333,63.997333,2.715708,3.02E-07
RTIO_MJ_15H225,1/05/2025 17:30:00,SG07,-6.317333,47.38,1.3775,1.53E-07
RTIO_MJ_15H225,1/05/2025 17:30:00,SG08,-6.729333,50.264,1.385309,1.54E-07
RTIO_MJ_15H225,1/05/2025 17:30:00,SG09,-1.648,49.165333,1.881448,2.09E-07
RTIO_MJ_15H225,1/05/2025 17:30:00,SG10,-10.025333,61.250667,2.413393,2.68E-07
RTIO_MJ_15H225,1/05/2025 17:30:00,SG11,9.750667,50.401333,1.731471,5.77E-07
RTIO_MJ_15H225,1/05/2025 17:30:00,SG12,2.197333,54.796,1.409119,4.70E-07
RTIO_MJ_15H225,1/05/2025 17:35:00,SG01,-6.317333,11.673333,0,0
RTIO_MJ_15H225,1/05/2025 17:35:00,SG02,-17.716,22.934667,0,0
RTIO_MJ_15H225,1/05/2025 17:35:00,SG03,-8.652,14.282667,0,0
RTIO_MJ_15H225,1/05/2025 17:35:00,SG04,-26.368,31.312,0,0
RTIO_MJ_15H225,1/05/2025 17:35:00,SG05,-17.304,23.346667,0,0
RTIO_MJ_15H225,1/05/2025 17:35:00,SG06,-21.012,27.466667,0,0
RTIO_MJ_15H225,1/05/2025 17:35:00,SG07,-11.261333,15.793333,0,0
RTIO_MJ_15H225,1/05/2025 17:35:00,SG08,-16.205333,20.737333,0,0
RTIO_MJ_15H225,1/05/2025 17:35:00,SG09,-0.961333,7.416,0,0
RTIO_MJ_15H225,1/05/2025 17:35:00,SG10,-11.124,17.441333,0,0
RTIO_MJ_15H225,1/05/2025 17:35:00,SG11,-15.793333,23.621333,0,0
RTIO_MJ_15H225,1/05/2025 17:35:00,SG12,-20.6,28.428,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG01,-4.532,7.828,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG02,-16.617333,21.149333,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG03,-7.828,11.948,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG04,-24.857333,29.801333,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG05,-14.694667,19.226667,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG06,-18.402667,23.346667,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG07,-9.338667,12.36,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG08,-14.694667,18.54,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG09,-0.549333,9.201333,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG10,-10.712,19.776,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG11,-11.948,16.892,0,0
RTIO_MJ_15H225,1/05/2025 17:40:00,SG12,-16.754667,21.698667,0,0
RTIO_MJ_15H225,1/05/2025 17:45:00,SG01,34.470667,51.912,23.330923,7.78E-06
RTIO_MJ_15H225,1/05/2025 17:45:00,SG02,36.942667,60.014667,22.408361,7.47E-06
RTIO_MJ_15H225,1/05/2025 17:45:00,SG03,11.673333,53.56,23.624657,2.62E-06
RTIO_MJ_15H225,1/05/2025 17:45:00,SG04,-3.708,72.1,26.277601,2.92E-06
RTIO_MJ_15H225,1/05/2025 17:45:00,SG05,1.785333,59.190667,12.126192,1.35E-06
RTIO_MJ_15H225,1/05/2025 17:45:00,SG06,13.870667,56.856,14.982029,1.66E-06
RTIO_MJ_15H225,1/05/2025 17:45:00,SG07,1.373333,45.045333,5.366772,5.96E-07
RTIO_MJ_15H225,1/05/2025 17:45:00,SG08,12.772,45.045333,7.201835,8.00E-07
RTIO_MJ_15H225,1/05/2025 17:45:00,SG09,13.321333,48.066667,16.716713,1.86E-06
RTIO_MJ_15H225,1/05/2025 17:45:00,SG10,6.454667,59.328,20.389829,2.27E-06
RTIO_MJ_15H225,1/05/2025 17:45:00,SG11,26.642667,54.246667,11.877243,3.96E-06
RTIO_MJ_15H225,1/05/2025 17:45:00,SG12,9.750667,66.881333,12.963993,4.32E-06
RTIO_MJ_15H225,1/05/2025 17:50:00,SG01,55.208,43.946667,34.873807,1.16E-05
RTIO_MJ_15H225,1/05/2025 17:50:00,SG02,39.277333,64.272,28.972098,9.66E-06
RTIO_MJ_15H225,1/05/2025 17:50:00,SG03,28.977333,43.672,20.614838,2.29E-06
RTIO_MJ_15H225,1/05/2025 17:50:00,SG04,10.437333,66.469333,21.981316,2.44E-06
RTIO_MJ_15H225,1/05/2025 17:50:00,SG05,18.814667,43.809333,19.53242,2.17E-06
RTIO_MJ_15H225,1/05/2025 17:50:00,SG06,14.694667,59.465333,25.215465,2.80E-06
RTIO_MJ_15H225,1/05/2025 17:50:00,SG07,20.6,30.762667,10.329016,1.15E-06
RTIO_MJ_15H225,1/05/2025 17:50:00,SG08,13.184,49.989333,12.981733,1.44E-06
RTIO_MJ_15H225,1/05/2025 17:50:00,SG09,23.484,43.122667,22.813198,2.53E-06
RTIO_MJ_15H225,1/05/2025 17:50:00,SG10,11.810667,54.796,27.095288,3.01E-06
RTIO_MJ_15H225,1/05/2025 17:50:00,SG11,20.6,50.401333,10.739648,3.58E-06
RTIO_MJ_15H225,1/05/2025 17:50:00,SG12,16.892,53.697333,10.96904,3.66E-06
RTIO_MJ_15H225,1/05/2025 17:55:00,SG01,28.428,53.422667,9.172533,3.06E-06
RTIO_MJ_15H225,1/05/2025 17:55:00,SG02,16.617333,63.036,8.179954,2.73E-06
RTIO_MJ_15H225,1/05/2025 17:55:00,SG03,8.24,52.461333,7.277934,8.09E-07
RTIO_MJ_15H225,1/05/2025 17:55:00,SG04,-7.828,75.121333,9.588725,1.07E-06
RTIO_MJ_15H225,1/05/2025 17:55:00,SG05,-4.12,44.496,3.624815,4.03E-07
RTIO_MJ_15H225,1/05/2025 17:55:00,SG06,-7.416,56.169333,4.664521,5.18E-07
RTIO_MJ_15H225,1/05/2025 17:55:00,SG07,-1.785333,34.882667,1.989365,2.21E-07
RTIO_MJ_15H225,1/05/2025 17:55:00,SG08,-4.532,44.633333,2.273067,2.53E-07
RTIO_MJ_15H225,1/05/2025 17:55:00,SG09,6.866667,49.165333,5.078106,5.64E-07
RTIO_MJ_15H225,1/05/2025 17:55:00,SG10,12.085333,59.328,8.481106,9.42E-07
RTIO_MJ_15H225,1/05/2025 17:55:00,SG11,21.424,55.345333,4.540217,1.51E-06
RTIO_MJ_15H225,1/05/2025 17:55:00,SG12,13.870667,55.894667,4.610309,1.54E-06
RTIO_MJ_15H225,1/05/2025 18:00:00,SG01,30.213333,40.101333,4.731508,1.58E-06
RTIO_MJ_15H225,1/05/2025 18:00:00,SG02,12.085333,63.448,4.178087,1.39E-06
RTIO_MJ_15H225,1/05/2025 18:00:00,SG03,7.828,38.453333,2.270083,2.52E-07
RTIO_MJ_15H225,1/05/2025 18:00:00,SG04,-9.064,68.254667,3.6512,4.06E-07
RTIO_MJ_15H225,1/05/2025 18:00:00,SG05,0,38.865333,1.637439,1.82E-07
RTIO_MJ_15H225,1/05/2025 18:00:00,SG06,-12.772,59.465333,2.129187,2.37E-07
RTIO_MJ_15H225,1/05/2025 18:00:00,SG07,1.373333,27.741333,0.776098,8.62E-08
RTIO_MJ_15H225,1/05/2025 18:00:00,SG08,-9.750667,47.654667,1.109711,1.23E-07
RTIO_MJ_15H225,1/05/2025 18:00:00,SG09,-1.648,47.654667,1.666972,1.85E-07
RTIO_MJ_15H225,1/05/2025 18:00:00,SG10,-9.613333,58.229333,1.988001,2.21E-07
RTIO_MJ_15H225,1/05/2025 18:00:00,SG11,22.110667,49.989333,2.730384,9.10E-07
RTIO_MJ_15H225,1/05/2025 18:00:00,SG12,-3.570667,57.817333,1.731123,5.77E-07
RTIO_MJ_15H225,1/05/2025 18:05:00,SG01,28.702667,48.066667,12.001177,4.00E-06
RTIO_MJ_15H225,1/05/2025 18:05:00,SG02,11.673333,61.525333,11.743839,3.91E-06
RTIO_MJ_15H225,1/05/2025 18:05:00,SG03,8.24,47.517333,8.987787,9.99E-07
RTIO_MJ_15H225,1/05/2025 18:05:00,SG04,-6.317333,67.156,13.106219,1.46E-06
RTIO_MJ_15H225,1/05/2025 18:05:00,SG05,1.098667,44.908,5.250146,5.83E-07
RTIO_MJ_15H225,1/05/2025 18:05:00,SG06,-8.652,60.701333,7.534123,8.37E-07
RTIO_MJ_15H225,1/05/2025 18:05:00,SG07,1.098667,32.685333,2.258623,2.51E-07
RTIO_MJ_15H225,1/05/2025 18:05:00,SG08,-7.141333,48.066667,3.790913,4.21E-07
RTIO_MJ_15H225,1/05/2025 18:05:00,SG09,0,64.272,12.262611,1.36E-06
RTIO_MJ_15H225,1/05/2025 18:05:00,SG10,-8.514667,73.610667,13.989722,1.55E-06
RTIO_MJ_15H225,1/05/2025 18:05:00,SG11,24.445333,57.130667,8.520044,2.84E-06
RTIO_MJ_15H225,1/05/2025 18:05:00,SG12,9.338667,66.469333,7.495212,2.50E-06
RTIO_MJ_15H225,1/05/2025 18:10:00,SG01,42.710667,51.5,14.30322,4.77E-06
RTIO_MJ_15H225,1/05/2025 18:10:00,SG02,38.178667,38.453333,8.172234,2.72E-06
RTIO_MJ_15H225,1/05/2025 18:10:00,SG03,13.184,42.161333,5.979352,6.64E-07
RTIO_MJ_15H225,1/05/2025 18:10:00,SG04,-3.708,55.070667,5.134726,5.71E-07
RTIO_MJ_15H225,1/05/2025 18:10:00,SG05,-0.274667,48.341333,4.848925,5.39E-07
RTIO_MJ_15H225,1/05/2025 18:10:00,SG06,9.064,40.650667,5.245238,5.83E-07
RTIO_MJ_15H225,1/05/2025 18:10:00,SG07,5.218667,39.14,3.374487,3.75E-07
RTIO_MJ_15H225,1/05/2025 18:10:00,SG08,11.673333,31.724,3.291157,3.66E-07
RTIO_MJ_15H225,1/05/2025 18:10:00,SG09,7.553333,32.685333,1.693588,1.88E-07
RTIO_MJ_15H225,1/05/2025 18:10:00,SG10,8.377333,45.732,3.797416,4.22E-07
RTIO_MJ_15H225,1/05/2025 18:10:00,SG11,28.565333,60.564,6.02856,2.01E-06
RTIO_MJ_15H225,1/05/2025 18:10:00,SG12,11.673333,49.989333,3.693644,1.23E-06
RTIO_MJ_15H225,1/05/2025 18:15:00,SG01,-4.532,10.574667,0,0
RTIO_MJ_15H225,1/05/2025 18:15:00,SG02,-11.261333,16.617333,0,0
RTIO_MJ_15H225,1/05/2025 18:15:00,SG03,-5.905333,13.184,0,0
RTIO_MJ_15H225,1/05/2025 18:15:00,SG04,-23.346667,31.312,0,0
RTIO_MJ_15H225,1/05/2025 18:15:00,SG05,-14.282667,20.325333,0,0
RTIO_MJ_15H225,1/05/2025 18:15:00,SG06,-16.068,22.934667,0,0
RTIO_MJ_15H225,1/05/2025 18:15:00,SG07,-9.750667,14.557333,0,0
RTIO_MJ_15H225,1/05/2025 18:15:00,SG08,-12.772,18.128,0,0
RTIO_MJ_15H225,1/05/2025 18:15:00,SG09,-2.06,6.592,0,0
RTIO_MJ_15H225,1/05/2025 18:15:00,SG10,-12.222667,17.166667,0,0
RTIO_MJ_15H225,1/05/2025 18:15:00,SG11,-9.338667,16.48,0,0
RTIO_MJ_15H225,1/05/2025 18:15:00,SG12,-12.36,19.501333,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG01,-1.785333,4.806667,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG02,-8.652,11.673333,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG03,-1.373333,5.905333,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG04,-18.402667,23.346667,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG05,-12.085333,14.282667,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG06,-12.772,16.48,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG07,-7.828,9.750667,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG08,-10.162667,13.184,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG09,-1.648,2.884,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG10,-11.124,12.222667,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG11,-6.317333,9.750667,0,0
RTIO_MJ_15H225,1/05/2025 18:20:00,SG12,-8.926667,12.36,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG01,0,2.197333,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG02,-7.141333,9.064,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG03,0,1.373333,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG04,-17.304,18.814667,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG05,-10.849333,12.36,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG06,-11.261333,13.046667,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG07,-7.416,8.24,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG08,-9.064,10.574667,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG09,-2.472,2.884,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG10,-11.536,11.810667,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG11,-3.708,7.141333,0,0
RTIO_MJ_15H225,1/05/2025 18:25:00,SG12,-6.592,9.613333,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG01,0.686667,0.274667,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG02,-6.317333,7.553333,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG03,1.098667,0,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG04,-16.205333,17.716,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG05,-9.750667,10.849333,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG06,-10.162667,11.536,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG07,-6.729333,7.416,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG08,-7.828,9.064,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG09,-2.472,2.884,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG10,-11.536,11.810667,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG11,-2.197333,4.12,0,0
RTIO_MJ_15H225,1/05/2025 18:30:00,SG12,-5.493333,7.004,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG01,1.510667,-0.686667,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG02,-5.630667,6.317333,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG03,1.510667,-0.686667,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG04,-15.381333,16.617333,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG05,-8.926667,10.162667,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG06,-9.338667,10.437333,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG07,-6.317333,6.729333,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG08,-7.553333,8.24,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG09,-2.06,2.884,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG10,-11.536,12.222667,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG11,-1.510667,2.609333,0,0
RTIO_MJ_15H225,1/05/2025 18:35:00,SG12,-4.394667,5.493333,0,0
RTIO_MJ_15H225,1/05/2025 18:40:00,SG01,27.604,46.556,10.798781,3.60E-06
RTIO_MJ_15H225,1/05/2025 18:40:00,SG02,11.261333,60.838667,9.757327,3.25E-06
RTIO_MJ_15H225,1/05/2025 18:40:00,SG03,6.729333,53.56,15.155357,1.68E-06
RTIO_MJ_15H225,1/05/2025 18:40:00,SG04,-4.12,71.276,16.832494,1.87E-06
RTIO_MJ_15H225,1/05/2025 18:40:00,SG05,-0.274667,50.126667,6.014768,6.68E-07
RTIO_MJ_15H225,1/05/2025 18:40:00,SG06,-7.828,60.976,7.356724,8.17E-07
RTIO_MJ_15H225,1/05/2025 18:40:00,SG07,1.373333,36.393333,2.565435,2.85E-07
RTIO_MJ_15H225,1/05/2025 18:40:00,SG08,-6.317333,47.654667,3.395615,3.77E-07
RTIO_MJ_15H225,1/05/2025 18:40:00,SG09,0.824,57.130667,13.865297,1.54E-06
RTIO_MJ_15H225,1/05/2025 18:40:00,SG10,-6.592,66.881333,15.265038,1.70E-06
RTIO_MJ_15H225,1/05/2025 18:40:00,SG11,14.557333,61.388,10.039876,3.35E-06
RTIO_MJ_15H225,1/05/2025 18:40:00,SG12,0.686667,62.349333,7.464773,2.49E-06
RTIO_MJ_15H225,1/05/2025 18:45:00,SG01,20.462667,51.912,5.485914,1.83E-06
RTIO_MJ_15H225,1/05/2025 18:45:00,SG02,6.042667,53.285333,4.917735,1.64E-06
RTIO_MJ_15H225,1/05/2025 18:45:00,SG03,6.042667,49.028,4.541578,5.05E-07
RTIO_MJ_15H225,1/05/2025 18:45:00,SG04,-10.849333,69.490667,5.356062,5.95E-07
RTIO_MJ_15H225,1/05/2025 18:45:00,SG05,-5.218667,49.852,3.029039,3.37E-07
RTIO_MJ_15H225,1/05/2025 18:45:00,SG06,-11.261333,45.869333,1.874657,2.08E-07
RTIO_MJ_15H225,1/05/2025 18:45:00,SG07,-2.884,37.904,1.561239,1.73E-07
RTIO_MJ_15H225,1/05/2025 18:45:00,SG08,-8.652,37.08,0.930072,1.03E-07
RTIO_MJ_15H225,1/05/2025 18:45:00,SG09,0.412,56.718667,4.192911,4.66E-07
RTIO_MJ_15H225,1/05/2025 18:45:00,SG10,-8.789333,67.293333,5.016087,5.57E-07
RTIO_MJ_15H225,1/05/2025 18:45:00,SG11,12.36,52.324,3.284619,1.09E-06
RTIO_MJ_15H225,1/05/2025 18:45:00,SG12,-5.493333,56.718667,2.407126,8.02E-07
RTIO_MJ_15H225,1/05/2025 18:50:00,SG01,-12.085333,13.596,0,0
RTIO_MJ_15H225,1/05/2025 18:50:00,SG02,-14.694667,17.716,0,0
RTIO_MJ_15H225,1/05/2025 18:50:00,SG03,-8.24,10.162667,0,0
