machine_code,cycle_start_time,channel_code,min_stress,max_stress,life,damage,cycle_start_time_5min,sum_payload,count_payload,avg_payload
RTIO_MJ_15H225,2025-05-03 17:30:00,SG01,36.256,46.968,27.648527,9.21617579093645e-06,2025-05-03 17:30:00,277.864948,7.0,39.69499257142858
RTIO_MJ_15H225,2025-05-03 17:35:00,SG01,52.598667,56.444,38.803468,1.29344893230613e-05,2025-05-03 17:35:00,178.781188,5.0,35.7562376
RTIO_MJ_15H225,2025-05-03 17:40:00,SG01,51.088,56.032,28.919532,9.63984415058477e-06,2025-05-03 17:40:00,19.86297,1.0,19.86297
RTIO_MJ_15H225,2025-05-03 17:45:00,SG01,53.010667,30.213333,14.478906,4.82630210204816e-06,2025-05-03 17:45:00,36.266389000000004,2.0,18.133194500000002
RTIO_MJ_15H225,2025-05-03 17:50:00,SG01,39.689333,41.2,20.941225,6.98040819512382e-06,2025-05-03 17:50:00,264.17324,8.0,33.021655
RTIO_MJ_15H225,2025-05-03 17:55:00,SG01,44.633333,42.024,21.650926,7.2169753163551e-06,2025-05-03 17:55:00,283.97098,8.0,35.4963725
RTIO_MJ_15H225,2025-05-03 18:00:00,SG01,-8.652,14.282667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 18:05:00,SG01,-7.553333,8.652,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 18:10:00,SG01,-7.141333,7.828,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 18:15:00,SG01,42.710667,43.946667,14.228268,4.74275598313359e-06,2025-05-03 18:15:00,60.521181,2.0,30.2605905
RTIO_MJ_15H225,2025-05-03 18:20:00,SG01,-2.197333,14.008,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 18:25:00,SG01,93.112,53.697333,30.817171,1.02723904977472e-05,,,,
RTIO_MJ_15H225,2025-05-03 18:30:00,SG01,68.117333,58.229333,67.941745,2.26472482762605e-05,2025-05-03 18:30:00,30.493259000000002,2.0,15.246629500000001
RTIO_MJ_15H225,2025-05-03 18:35:00,SG01,43.946667,43.534667,24.250635,8.08354508097114e-06,2025-05-03 18:35:00,125.99558300000001,4.0,31.498895750000003
RTIO_MJ_15H225,2025-05-03 18:40:00,SG01,42.710667,54.933333,28.992413,9.6641377859895e-06,2025-05-03 18:40:00,197.102449,6.0,32.85040816666667
RTIO_MJ_15H225,2025-05-03 18:45:00,SG01,50.676,68.529333,48.289274,1.60964246506402e-05,2025-05-03 18:45:00,238.017134,7.0,34.002447714285715
RTIO_MJ_15H225,2025-05-03 18:50:00,SG01,45.732,57.542667,62.52275,2.08409168006194e-05,2025-05-03 18:50:00,224.262824,7.0,32.037546285714285
RTIO_MJ_15H225,2025-05-03 18:55:00,SG01,70.864,60.976,88.852474,2.96174913724525e-05,2025-05-03 18:55:00,105.70487299999999,4.0,26.426218249999998
RTIO_MJ_15H225,2025-05-03 19:00:00,SG01,32.136,52.186667,34.967213,1.16557378164375e-05,,,,
RTIO_MJ_15H225,2025-05-03 19:25:59,SG01,45.732,26.78,4.668369,1.25008537438521e-06,,,,
RTIO_MJ_15H225,2025-05-03 19:30:00,SG01,58.366667,33.234667,22.08046,7.36015347436466e-06,,,,
RTIO_MJ_15H225,2025-05-03 19:35:00,SG01,36.256,35.157333,7.482182,2.49406068481819e-06,2025-05-03 19:35:00,33.062325,2.0,16.5311625
RTIO_MJ_15H225,2025-05-03 19:40:00,SG01,49.577333,33.234667,10.607299,3.53576640960163e-06,2025-05-03 19:40:00,181.571429,5.0,36.3142858
RTIO_MJ_15H225,2025-05-03 19:45:00,SG01,43.534667,30.625333,7.546521,2.5155069001264e-06,2025-05-03 19:45:00,99.070272,3.0,33.023424
RTIO_MJ_15H225,2025-05-03 19:50:00,SG01,41.2,43.122667,12.605054,4.20168451196705e-06,2025-05-03 19:50:00,182.442307,5.0,36.4884614
RTIO_MJ_15H225,2025-05-03 19:55:00,SG01,40.925333,45.045333,20.889643,6.9632142368954e-06,2025-05-03 19:55:00,136.774751,4.0,34.19368775
RTIO_MJ_15H225,2025-05-03 20:00:00,SG01,52.186667,40.513333,23.439951,7.81331689510667e-06,2025-05-03 20:00:00,191.291541,5.0,38.2583082
RTIO_MJ_15H225,2025-05-03 20:05:00,SG01,33.234667,42.710667,16.330297,5.44343240065482e-06,2025-05-03 20:05:00,158.733491,5.0,31.746698199999997
RTIO_MJ_15H225,2025-05-03 20:10:00,SG01,32.136,45.732,27.718531,9.23951044765735e-06,2025-05-03 20:10:00,138.047368,4.0,34.511842
RTIO_MJ_15H225,2025-05-03 20:15:00,SG01,35.569333,38.178667,17.178198,5.72606604441093e-06,2025-05-03 20:15:00,235.42576,7.0,33.63225142857143
RTIO_MJ_15H225,2025-05-03 20:20:00,SG01,46.556,36.256,14.124227,4.70807551988112e-06,2025-05-03 20:20:00,172.53695,5.0,34.50739
RTIO_MJ_15H225,2025-05-03 20:25:00,SG01,47.242667,44.221333,20.812536,6.93751211889912e-06,2025-05-03 20:25:00,297.585444,8.0,37.1981805
RTIO_MJ_15H225,2025-05-03 20:30:00,SG01,29.526667,41.2,13.580618,4.52687254904794e-06,2025-05-03 20:30:00,241.772512,7.0,34.53893028571429
RTIO_MJ_15H225,2025-05-03 20:35:00,SG01,24.994667,31.724,1.301091,4.33696836042338e-07,2025-05-03 20:35:00,29.034479,1.0,29.034479
RTIO_MJ_15H225,2025-05-03 20:40:00,SG01,22.248,34.470667,3.885022,1.2950074820959e-06,2025-05-03 20:40:00,90.84972,3.0,30.283240000000003
RTIO_MJ_15H225,2025-05-03 20:45:00,SG01,46.968,37.08,17.73536,5.91178659340673e-06,2025-05-03 20:45:00,212.848148,6.0,35.47469133333333
RTIO_MJ_15H225,2025-05-03 20:50:00,SG01,22.248,44.633333,3.777897,1.25929911652647e-06,2025-05-03 20:50:00,83.959575,2.0,41.9797875
RTIO_MJ_15H225,2025-05-03 20:55:00,SG01,42.436,38.178667,16.956921,5.65230688544563e-06,2025-05-03 20:55:00,278.98511299999996,7.0,39.85501614285714
RTIO_MJ_15H225,2025-05-03 21:00:00,SG01,32.136,43.122667,22.744082,7.58136063960188e-06,2025-05-03 21:00:00,232.84533,7.0,33.26361857142857
RTIO_MJ_15H225,2025-05-03 21:05:00,SG01,39.414667,41.612,20.445308,6.81510269317679e-06,2025-05-03 21:05:00,248.656692,7.0,35.52238457142857
RTIO_MJ_15H225,2025-05-03 21:10:00,SG01,60.152,37.492,30.267811,1.00892702798889e-05,2025-05-03 21:10:00,82.057357,3.0,27.352452333333332
RTIO_MJ_15H225,2025-05-03 21:15:00,SG01,37.766667,45.457333,16.215117,5.40503887109259e-06,2025-05-03 21:15:00,186.739293,5.0,37.3478586
RTIO_MJ_15H225,2025-05-03 21:20:00,SG01,50.401333,45.732,18.421996,6.14066529417974e-06,2025-05-03 21:20:00,296.93439,8.0,37.11679875
RTIO_MJ_15H225,2025-05-03 21:25:00,SG01,27.192,43.946667,15.443704,5.14790149297965e-06,2025-05-03 21:25:00,237.25173,7.0,33.89310428571429
RTIO_MJ_15H225,2025-05-03 21:30:00,SG01,35.569333,42.024,16.353994,5.45133144990705e-06,2025-05-03 21:30:00,248.616096,6.0,41.436016
RTIO_MJ_15H225,2025-05-03 21:35:00,SG01,35.981333,39.689333,9.353748,3.11791610190798e-06,2025-05-03 21:35:00,163.94711,4.0,40.9867775
RTIO_MJ_15H225,2025-05-03 21:40:00,SG01,-1.373333,2.197333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-03 21:45:00,SG01,33.234667,34.745333,6.520851,2.17361706193332e-06,,,,
RTIO_MJ_15H225,2025-05-03 21:50:00,SG01,33.234667,56.718667,32.534496,1.08448318850995e-05,2025-05-03 21:50:00,137.340191,4.0,34.33504775
RTIO_MJ_15H225,2025-05-03 21:55:00,SG01,28.702667,46.968,26.73658,8.91219324471008e-06,2025-05-03 21:55:00,133.932693,4.0,33.48317325
RTIO_MJ_15H225,2025-05-03 22:00:00,SG01,32.548,49.577333,30.472409,1.01574695841453e-05,2025-05-03 22:00:00,10.778974,1.0,10.778974
RTIO_MJ_15H225,2025-05-03 22:05:00,SG01,35.981333,62.486667,25.900978,8.63365934260342e-06,,,,
RTIO_MJ_15H225,2025-05-03 22:10:00,SG01,44.633333,51.912,40.435512,1.34785040003342e-05,2025-05-03 22:10:00,15.767451,1.0,15.767451
RTIO_MJ_15H225,2025-05-03 22:15:00,SG01,52.598667,67.430667,70.045712,2.33485707380241e-05,2025-05-03 22:15:00,25.379346,1.0,25.379346
RTIO_MJ_15H225,2025-05-03 22:20:00,SG01,41.612,65.92,41.495739,1.38319129645426e-05,,,,
RTIO_MJ_15H225,2025-05-03 22:25:00,SG01,36.256,50.264,37.359401,1.2453133760392e-05,2025-05-03 22:25:00,105.811771,5.0,21.1623542
RTIO_MJ_15H225,2025-05-03 22:30:00,SG01,46.556,65.92,51.435158,1.71450525527098e-05,2025-05-03 22:30:00,152.199129,6.0,25.3665215
RTIO_MJ_15H225,2025-05-03 22:35:00,SG01,46.556,69.216,45.388149,1.51293831509608e-05,2025-05-03 22:35:00,160.239271,6.0,26.706545166666668
RTIO_MJ_15H225,2025-05-03 22:40:00,SG01,42.024,49.577333,36.938415,1.23128049167256e-05,2025-05-03 22:40:00,144.986583,6.0,24.164430499999998
RTIO_MJ_15H225,2025-05-03 22:45:00,SG01,44.633333,56.718667,41.965003,1.39883342048708e-05,2025-05-03 22:45:00,49.423649999999995,2.0,24.711824999999997
RTIO_MJ_15H225,2025-05-03 22:50:00,SG01,39.002667,50.676,39.293894,1.30979646847509e-05,2025-05-03 22:50:00,41.327036,2.0,20.663518
RTIO_MJ_15H225,2025-05-03 22:55:00,SG01,67.430667,48.753333,28.97862,9.65953993912612e-06,2025-05-03 22:55:00,82.26551,4.0,20.5663775
RTIO_MJ_15H225,2025-05-03 23:00:00,SG01,17.716,62.486667,5.712046,1.90401521851338e-06,2025-05-03 23:00:00,20.506148,1.0,20.506148
RTIO_MJ_15H225,2025-05-03 23:05:00,SG01,43.122667,63.997333,23.699377,7.89979249092201e-06,2025-05-03 23:05:00,260.32514000000003,8.0,32.540642500000004
RTIO_MJ_15H225,2025-05-03 23:10:00,SG01,43.122667,72.649333,42.09164,1.40305467560809e-05,2025-05-03 23:10:00,267.696951,8.0,33.462118875
RTIO_MJ_15H225,2025-05-03 23:15:00,SG01,54.933333,58.229333,46.314288,1.54380961331495e-05,2025-05-03 23:15:00,296.03423,8.0,37.00427875
RTIO_MJ_15H225,2025-05-03 23:20:00,SG01,57.130667,60.976,47.25422,1.57514065702884e-05,2025-05-03 23:20:00,214.19786299999998,6.0,35.69964383333333
RTIO_MJ_15H225,2025-05-03 23:25:00,SG01,42.024,62.074667,17.426413,5.80880447942603e-06,2025-05-03 23:25:00,200.571034,5.0,40.1142068
RTIO_MJ_15H225,2025-05-03 23:30:00,SG01,83.361333,56.444,56.387918,1.87959728052223e-05,2025-05-03 23:30:00,220.085339,7.0,31.440762714285714
RTIO_MJ_15H225,2025-05-03 23:35:00,SG01,3.708,33.234667,0.242371,8.0790402399841e-08,2025-05-03 23:35:00,36.633955,1.0,36.633955
RTIO_MJ_15H225,2025-05-03 23:40:00,SG01,107.532,65.096,74.263662,2.47545539813762e-05,2025-05-03 23:40:00,222.94691,5.0,44.589382
RTIO_MJ_15H225,2025-05-03 23:45:00,SG01,39.689333,57.542667,32.277821,1.07592736721084e-05,2025-05-03 23:45:00,229.147159,7.0,32.73530842857143
RTIO_MJ_15H225,2025-05-03 23:50:00,SG01,47.242667,56.032,21.290729,7.09690975955632e-06,2025-05-03 23:50:00,281.687652,7.0,40.241093142857146
RTIO_MJ_15H225,2025-05-03 23:55:00,SG01,22.248,59.465333,17.401077,5.80035890328051e-06,2025-05-03 23:55:00,249.115723,7.0,35.58796042857143
RTIO_MJ_15H225,2025-05-04 00:00:00,SG01,29.526667,53.010667,16.580189,5.52672962617712e-06,2025-05-04 00:00:00,233.88843500000002,6.0,38.98140583333333
RTIO_MJ_15H225,2025-05-04 00:05:00,SG01,53.010667,47.654667,41.271314,1.37571047766951e-05,2025-05-04 00:05:00,389.203971,10.0,38.9203971
RTIO_MJ_15H225,2025-05-04 00:10:00,SG01,66.606667,64.684,61.45499,2.04849966287607e-05,2025-05-04 00:10:00,67.126093,2.0,33.5630465
RTIO_MJ_15H225,2025-05-04 00:15:00,SG01,33.646667,56.032,24.40898,8.13632665471147e-06,2025-05-04 00:15:00,209.723267,6.0,34.95387783333333
RTIO_MJ_15H225,2025-05-04 00:20:00,SG01,35.157333,59.465333,20.584087,6.861362310467e-06,2025-05-04 00:20:00,138.962003,4.0,34.74050075
RTIO_MJ_15H225,2025-05-04 00:25:00,SG01,32.96,69.628,28.185999,9.39533285294135e-06,2025-05-04 00:25:00,236.84777300000002,7.0,33.83539614285714
RTIO_MJ_15H225,2025-05-04 00:30:00,SG01,48.890667,50.264,36.470256,1.21567521073661e-05,2025-05-04 00:30:00,234.505929,7.0,33.500847
RTIO_MJ_15H225,2025-05-04 00:35:00,SG01,45.732,54.109333,29.477109,9.82570299183152e-06,2025-05-04 00:35:00,265.583004,7.0,37.94042914285715
RTIO_MJ_15H225,2025-05-04 00:40:00,SG01,44.633333,57.542667,53.480293,1.78267643323101e-05,2025-05-04 00:40:00,159.948695,4.0,39.98717375
RTIO_MJ_15H225,2025-05-04 00:45:00,SG01,59.465333,51.912,32.753895,1.09179649016592e-05,2025-05-04 00:45:00,101.696235,3.0,33.898745
RTIO_MJ_15H225,2025-05-04 00:50:00,SG01,32.136,68.529333,25.541519,8.51383955613943e-06,2025-05-04 00:50:00,346.866635,9.0,38.54073722222222
RTIO_MJ_15H225,2025-05-04 00:55:00,SG01,30.625333,54.933333,29.672851,9.89095032092612e-06,2025-05-04 00:55:00,308.923522,9.0,34.32483577777778
RTIO_MJ_15H225,2025-05-04 01:00:00,SG01,35.569333,42.710667,28.688851,9.56295017675155e-06,2025-05-04 01:00:00,102.570931,5.0,20.5141862
RTIO_MJ_15H225,2025-05-04 01:05:00,SG01,41.2,69.216,26.845751,8.9485835594768e-06,2025-05-04 01:05:00,270.77151,7.0,38.681644285714285
RTIO_MJ_15H225,2025-05-04 01:10:00,SG01,42.024,65.92,41.969764,1.39899214488227e-05,2025-05-04 01:10:00,199.53191800000002,5.0,39.906383600000005
RTIO_MJ_15H225,2025-05-04 01:15:00,SG01,28.428,62.074667,20.380502,6.79350067608365e-06,2025-05-04 01:15:00,250.041592,7.0,35.72022742857143
RTIO_MJ_15H225,2025-05-04 01:20:00,SG01,49.165333,53.697333,28.503153,9.50105095306191e-06,2025-05-04 01:20:00,198.90058,6.0,33.15009666666666
RTIO_MJ_15H225,2025-05-04 01:25:00,SG01,32.96,45.045333,11.002437,3.66747887649686e-06,2025-05-04 01:25:00,33.203007,1.0,33.203007
RTIO_MJ_15H225,2025-05-04 01:30:00,SG01,35.569333,56.718667,30.291491,1.00971637892862e-05,2025-05-04 01:30:00,338.538111,9.0,37.61534566666667
RTIO_MJ_15H225,2025-05-04 01:35:00,SG01,62.074667,47.242667,37.340389,1.24467963541853e-05,2025-05-04 01:35:00,119.52218,3.0,39.84072666666667
RTIO_MJ_15H225,2025-05-04 01:40:00,SG01,38.590667,56.444,32.340527,1.07801755813641e-05,2025-05-04 01:40:00,70.815727,3.0,23.605242333333333
RTIO_MJ_15H225,2025-05-04 01:45:00,SG01,28.016,57.130667,12.627155,4.20905159226451e-06,2025-05-04 01:45:00,121.318771,3.0,40.439590333333335
RTIO_MJ_15H225,2025-05-04 01:50:00,SG01,33.234667,57.130667,29.39426,9.79808663147714e-06,2025-05-04 01:50:00,390.928231,9.0,43.436470111111106
RTIO_MJ_15H225,2025-05-04 01:55:00,SG01,29.938667,52.186667,25.277374,8.42579128655791e-06,2025-05-04 01:55:00,283.346151,8.0,35.418268875
RTIO_MJ_15H225,2025-05-04 02:00:00,SG01,34.745333,69.628,24.673699,8.22456634118043e-06,2025-05-04 02:00:00,257.268876,6.0,42.878145999999994
RTIO_MJ_15H225,2025-05-04 02:05:00,SG01,7.553333,-0.274667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-04 02:10:00,SG01,34.470667,57.542667,25.175163,8.3917209421808e-06,2025-05-04 02:10:00,195.31203399999998,5.0,39.0624068
RTIO_MJ_15H225,2025-05-04 02:15:00,SG01,42.436,57.954667,32.280778,1.07602592314814e-05,2025-05-04 02:15:00,315.444459,8.0,39.430557375
RTIO_MJ_15H225,2025-05-04 02:20:00,SG01,37.08,74.572,33.071718,1.10239060942267e-05,2025-05-04 02:20:00,315.700926,8.0,39.46261575
RTIO_MJ_15H225,2025-05-04 02:25:00,SG01,33.646667,65.92,35.103861,1.17012868789569e-05,2025-05-04 02:25:00,345.153074,9.0,38.35034155555556
RTIO_MJ_15H225,2025-05-04 02:30:00,SG01,53.422667,77.181333,58.659507,1.95531689493141e-05,2025-05-04 02:30:00,295.904959,8.0,36.988119875
RTIO_MJ_15H225,2025-05-04 02:35:00,SG01,53.697333,63.997333,49.336752,1.64455841664794e-05,2025-05-04 02:35:00,280.361546,7.0,40.05164942857142
RTIO_MJ_15H225,2025-05-04 02:40:00,SG01,57.954667,77.181333,60.391144,2.01303811805018e-05,2025-05-04 02:40:00,257.011358,7.0,36.715908285714285
RTIO_MJ_15H225,2025-05-04 02:45:00,SG01,45.045333,65.92,48.39482,1.61316067544893e-05,2025-05-04 02:45:00,169.685941,5.0,33.9371882
RTIO_MJ_15H225,2025-05-04 02:50:00,SG01,59.465333,52.598667,46.940811,1.56469369379087e-05,2025-05-04 02:50:00,204.726654,8.0,25.59083175
RTIO_MJ_15H225,2025-05-04 02:55:00,SG01,33.646667,46.968,13.743141,4.5810470554113e-06,2025-05-04 02:55:00,42.553229,2.0,21.2766145
RTIO_MJ_15H225,2025-05-04 03:00:00,SG01,23.758667,54.933333,16.089961,5.36332028551428e-06,2025-05-04 03:00:00,229.216766,6.0,38.20279433333334
RTIO_MJ_15H225,2025-05-04 03:05:00,SG01,31.037333,53.697333,26.134369,8.71145629645461e-06,2025-05-04 03:05:00,272.923271,8.0,34.115408875
RTIO_MJ_15H225,2025-05-04 03:10:00,SG01,40.101333,56.032,28.545763,9.51525442250203e-06,2025-05-04 03:10:00,304.268151,8.0,38.033518875
RTIO_MJ_15H225,2025-05-04 03:15:00,SG01,35.981333,47.242667,16.843279,5.61442631705307e-06,2025-05-04 03:15:00,214.313202,6.0,35.718866999999996
RTIO_MJ_15H225,2025-05-04 03:20:00,SG01,58.641333,64.409333,57.252379,1.90841264714365e-05,2025-05-04 03:20:00,32.572831,1.0,32.572831
RTIO_MJ_15H225,2025-05-04 03:25:00,SG01,-5.630667,11.261333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-04 03:30:00,SG01,-4.532,6.042667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-04 03:35:00,SG01,-3.708,4.806667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-04 03:40:00,SG01,-3.296,4.12,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-04 03:45:00,SG01,23.758667,53.010667,10.935563,3.64518750059948e-06,2025-05-04 03:45:00,151.102863,4.0,37.77571575
RTIO_MJ_15H225,2025-05-04 03:50:00,SG01,42.436,63.585333,44.50464,1.48348799006569e-05,2025-05-04 03:50:00,225.135278,7.0,32.16218257142857
RTIO_MJ_15H225,2025-05-04 03:55:00,SG01,24.170667,42.436,8.079531,2.69317699077764e-06,2025-05-04 03:55:00,32.137272,1.0,32.137272
RTIO_MJ_15H225,2025-05-04 04:00:00,SG01,-8.652,10.574667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-04 04:05:00,SG01,-7.828,9.064,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-04 04:10:00,SG01,-7.553333,8.24,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-04 04:15:00,SG01,20.050667,63.173333,11.518415,3.83947177529163e-06,2025-05-04 04:15:00,152.54306400000002,4.0,38.135766000000004
RTIO_MJ_15H225,2025-05-04 04:20:00,SG01,21.973333,55.62,13.029437,4.34314571095509e-06,2025-05-04 04:20:00,112.57208200000001,3.0,37.524027333333336
RTIO_MJ_15H225,2025-05-04 04:25:00,SG01,21.561333,73.061333,23.123767,7.70792245396608e-06,2025-05-04 04:25:00,239.3508,6.0,39.891799999999996
RTIO_MJ_15H225,2025-05-04 04:30:00,SG01,45.045333,56.444,36.257958,1.20859860540255e-05,2025-05-04 04:30:00,236.542938,6.0,39.423823
RTIO_MJ_15H225,2025-05-04 04:35:00,SG01,39.414667,56.032,41.850242,1.39500805474591e-05,2025-05-04 04:35:00,251.965373,7.0,35.995053285714285
RTIO_MJ_15H225,2025-05-04 04:40:00,SG01,74.16,61.250667,52.611532,1.75371771827148e-05,2025-05-04 04:40:00,69.064882,3.0,23.02162733333333
RTIO_MJ_15H225,2025-05-04 04:45:00,SG01,37.08,56.718667,26.511716,8.8372386650743e-06,2025-05-04 04:45:00,109.220791,4.0,27.30519775
RTIO_MJ_15H225,2025-05-04 04:50:00,SG01,45.045333,56.032,37.59147,1.25304899957207e-05,2025-05-04 04:50:00,189.809032,5.0,37.9618064
RTIO_MJ_15H225,2025-05-04 04:55:00,SG01,22.248,73.061333,11.450429,3.81680953938089e-06,2025-05-04 04:55:00,87.215394,3.0,29.071798
RTIO_MJ_15H225,2025-05-04 05:00:00,SG01,35.981333,67.430667,37.422809,1.24742695641993e-05,2025-05-04 05:00:00,383.424413,10.0,38.342441300000004
RTIO_MJ_15H225,2025-05-04 05:05:00,SG01,40.101333,67.018667,37.061546,1.23538486565315e-05,2025-05-04 05:05:00,333.407153,9.0,37.04523922222222
RTIO_MJ_15H225,2025-05-04 05:10:00,SG01,48.478667,54.933333,33.414066,1.11380219326006e-05,2025-05-04 05:10:00,255.415678,7.0,36.487954
RTIO_MJ_15H225,2025-05-04 05:15:00,SG01,46.144,75.396,31.296285,1.04320948920497e-05,2025-05-04 05:15:00,287.232844,8.0,35.9041055
RTIO_MJ_15H225,2025-05-04 05:20:00,SG01,37.492,66.194667,25.931127,8.64370892515056e-06,2025-05-04 05:20:00,223.061042,6.0,37.17684033333333
RTIO_MJ_15H225,2025-05-04 05:25:00,SG01,25.681333,51.5,22.203953,7.40131779276606e-06,2025-05-04 05:25:00,305.237575,8.0,38.154696875
RTIO_MJ_15H225,2025-05-04 05:30:00,SG01,88.58,54.109333,52.15671,1.7385569921157e-05,2025-05-04 05:30:00,245.132192,8.0,30.641524
RTIO_MJ_15H225,2025-05-04 05:35:00,SG01,25.681333,42.024,3.285041,1.09501354799682e-06,2025-05-04 05:35:00,23.882614,1.0,23.882614
RTIO_MJ_15H225,2025-05-04 05:40:00,SG01,14.008,50.264,8.928576,2.97619201088181e-06,2025-05-04 05:40:00,189.47738299999997,5.0,37.895476599999995
RTIO_MJ_15H225,2025-05-04 05:45:00,SG01,31.449333,49.989333,22.434952,7.4783172606231e-06,2025-05-04 05:45:00,285.110231,8.0,35.638778875
RTIO_MJ_15H225,2025-05-04 05:50:00,SG01,35.157333,44.633333,18.010774,6.00359128876656e-06,2025-05-04 05:50:00,68.842637,3.0,22.947545666666667
RTIO_MJ_15H225,2025-05-04 05:55:00,SG01,39.002667,37.766667,27.314782,9.10492732756744e-06,2025-05-04 05:55:00,283.28414499999997,8.0,35.410518124999996
RTIO_MJ_15H225,2025-05-04 06:00:00,SG01,63.585333,54.933333,55.597531,1.8532510345753e-05,2025-05-04 06:00:00,204.964139,5.0,40.9928278
RTIO_MJ_15H225,2025-05-04 06:05:00,SG01,26.093333,54.521333,23.036591,7.67886367787802e-06,2025-05-04 06:05:00,301.514686,9.0,33.501631777777774
RTIO_MJ_15H225,2025-05-04 06:10:00,SG01,42.024,51.912,38.425343,1.280844752022e-05,2025-05-04 06:10:00,231.673038,7.0,33.096148285714285
RTIO_MJ_15H225,2025-05-04 06:15:00,SG01,50.676,49.165333,36.856524,1.22855078716477e-05,2025-05-04 06:15:00,108.656499,5.0,21.7312998
RTIO_MJ_15H225,2025-05-04 06:20:00,SG01,42.436,54.109333,29.05068,9.68356003960274e-06,2025-05-04 06:20:00,261.419445,7.0,37.345635
RTIO_MJ_15H225,2025-05-04 06:25:00,SG01,49.165333,52.186667,46.431223,1.54770743072359e-05,2025-05-04 06:25:00,197.410968,7.0,28.201566857142858
RTIO_MJ_15H225,2025-05-04 06:30:00,SG01,79.516,54.109333,53.598292,1.78660972571487e-05,2025-05-04 06:30:00,172.814412,6.0,28.802402
RTIO_MJ_15H225,2025-05-04 06:35:00,SG01,37.766667,42.436,32.436208,1.08120692894012e-05,2025-05-04 06:35:00,209.36057699999998,7.0,29.908653857142856
RTIO_MJ_15H225,2025-05-04 06:40:00,SG01,42.436,47.654667,27.879057,9.29301904468331e-06,2025-05-04 06:40:00,180.555882,7.0,25.793697428571427
RTIO_MJ_15H225,2025-05-04 06:45:00,SG01,46.556,53.422667,42.721256,1.42404185780497e-05,2025-05-04 06:45:00,96.588264,4.0,24.147066
RTIO_MJ_15H225,2025-05-04 06:50:00,SG01,56.718667,42.024,35.143683,1.17145611306139e-05,,,,
RTIO_MJ_15H225,2025-05-04 06:55:00,SG01,51.5,58.641333,30.189828,1.00632761049883e-05,,,,
RTIO_MJ_15H225,2025-05-04 07:00:00,SG01,56.444,39.002667,39.55419,1.31847300268162e-05,,,,
RTIO_MJ_15H225,2025-05-04 07:05:00,SG01,45.045333,40.101333,25.169269,8.38975624101172e-06,,,,
RTIO_MJ_15H225,2025-05-04 07:10:00,SG01,58.641333,29.114667,6.496259,2.16541977906315e-06,,,,
RTIO_MJ_15H225,2025-05-04 07:15:00,SG01,27.192,37.08,4.139651,1.37988353360349e-06,,,,
RTIO_MJ_15H225,2025-05-04 07:20:00,SG01,24.582667,34.058667,1.434417,4.78139107404726e-07,,,,
RTIO_MJ_15H225,2025-05-04 07:25:00,SG01,43.534667,36.256,5.520323,1.84010773006472e-06,,,,
RTIO_MJ_15H225,2025-05-04 08:11:07,SG01,3.296,-3.021333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-04 08:15:00,SG01,31.449333,63.585333,19.221554,6.40718454923408e-06,2025-05-04 08:15:00,86.517872,4.0,21.629468
RTIO_MJ_15H225,2025-05-04 08:20:00,SG01,49.165333,53.697333,48.304512,1.61015039831528e-05,2025-05-04 08:20:00,53.476755999999995,3.0,17.825585333333333
RTIO_MJ_15H225,2025-05-04 12:59:07,SG01,21.973333,25.681333,5.993972,3.52978374189981e-07,,,,
RTIO_MJ_15H225,2025-05-04 13:00:00,SG01,35.569333,48.753333,24.36403,8.12134339252047e-06,,,,
RTIO_MJ_15H225,2025-05-04 13:05:00,SG01,59.877333,44.221333,46.338203,1.54460675638514e-05,,,,
RTIO_MJ_15H225,2025-05-04 13:10:00,SG01,34.745333,48.478667,29.487564,9.8291879892146e-06,,,,
RTIO_MJ_15H225,2025-05-04 13:15:00,SG01,48.066667,41.612,30.127083,1.00423609931601e-05,2025-05-04 13:15:00,18.701844,1.0,18.701844
RTIO_MJ_15H225,2025-05-04 13:20:00,SG01,50.676,47.654667,28.746225,9.58207515203501e-06,2025-05-04 13:20:00,24.282607,1.0,24.282607
RTIO_MJ_15H225,2025-05-04 13:25:00,SG01,18.54,37.08,2.050451,6.83483790164361e-07,,,,
RTIO_MJ_15H225,2025-05-04 13:30:00,SG01,-2.609333,6.317333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-04 13:35:00,SG01,-0.686667,2.609333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-04 13:40:00,SG01,19.638667,32.136,2.064551,6.88183583421549e-07,,,,
